date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-07-08,ARKK,2022-01-21,42.96,Put,0.19,0.29,0.24,0.6909,-0.01,0.00,0.00,0.02
2021-07-08,ARKK,2022-01-21,47.96,Put,0.24,0.40,0.32,0.6522,-0.01,0.00,0.00,0.03
2021-07-08,ARKK,2022-01-21,52.96,Put,0.37,0.52,0.45,0.6232,-0.02,0.00,-0.01,0.04
2021-07-08,ARKK,2022-01-21,55,Put,0.35,0.60,0.48,0.6050,-0.02,0.00,-0.01,0.04
2021-07-08,ARKK,2022-01-21,57.96,Put,0.54,0.61,0.58,0.5987,-0.02,0.00,-0.01,0.05
2021-07-08,ARKK,2022-01-21,60,Put,0.50,0.70,0.60,0.5709,-0.03,0.00,-0.01,0.05
2021-07-08,ARKK,2022-01-21,62.96,Put,0.72,0.83,0.78,0.5656,-0.03,0.00,-0.01,0.07
2021-07-08,ARKK,2022-01-21,65,Put,0.82,0.93,0.88,0.5565,-0.04,0.00,-0.01,0.07
2021-07-08,ARKK,2022-01-21,67.96,Put,0.95,1.10,1.03,0.5421,-0.04,0.00,-0.01,0.08
2021-07-08,ARKK,2022-01-21,70.96,Put,1.18,1.28,1.23,0.5313,-0.05,0.00,-0.01,0.10
2021-07-08,ARKK,2022-01-21,71.96,Put,1.25,1.35,1.30,0.5272,-0.05,0.00,-0.01,0.10
2021-07-08,ARKK,2022-01-21,72.96,Put,1.32,1.43,1.38,0.5234,-0.06,0.00,-0.01,0.10
2021-07-08,ARKK,2022-01-21,73.96,Put,1.40,1.51,1.46,0.5198,-0.06,0.00,-0.01,0.11
2021-07-08,ARKK,2022-01-21,74.96,Put,1.49,1.63,1.56,0.5180,-0.07,0.00,-0.01,0.11
2021-07-08,ARKK,2022-01-21,75.96,Put,1.58,1.67,1.63,0.5125,-0.07,0.00,-0.01,0.12
2021-07-08,ARKK,2022-01-21,76.96,Put,1.67,1.76,1.72,0.5089,-0.07,0.00,-0.01,0.12
2021-07-08,ARKK,2022-01-21,77.96,Put,1.76,1.86,1.81,0.5053,-0.08,0.00,-0.01,0.13
2021-07-08,ARKK,2022-01-21,78.96,Put,1.86,1.95,1.91,0.5015,-0.08,0.00,-0.02,0.13
2021-07-08,ARKK,2022-01-21,79.96,Put,1.96,2.13,2.05,0.5007,-0.08,0.00,-0.02,0.14
2021-07-08,ARKK,2022-01-21,80.96,Put,2.07,2.18,2.13,0.4952,-0.09,0.00,-0.02,0.14
2021-07-08,ARKK,2022-01-21,81.96,Put,2.19,2.38,2.29,0.4950,-0.09,0.00,-0.02,0.15
2021-07-08,ARKK,2022-01-21,82.96,Put,2.32,2.41,2.37,0.4891,-0.10,0.00,-0.02,0.15
2021-07-08,ARKK,2022-01-21,83.96,Put,2.46,2.56,2.51,0.4872,-0.10,0.00,-0.02,0.16
2021-07-08,ARKK,2022-01-21,84.96,Put,2.58,2.69,2.64,0.4836,-0.11,0.00,-0.02,0.17
2021-07-08,ARKK,2022-01-21,85.96,Put,2.71,2.82,2.77,0.4801,-0.11,0.00,-0.02,0.17
2021-07-08,ARKK,2022-01-21,86.96,Put,2.86,2.96,2.91,0.4773,-0.12,0.00,-0.02,0.18
2021-07-08,ARKK,2022-01-21,87.96,Put,3.00,3.15,3.08,0.4751,-0.12,0.00,-0.02,0.18
2021-07-08,ARKK,2022-01-21,88.96,Put,3.15,3.30,3.23,0.4719,-0.13,0.00,-0.02,0.19
2021-07-08,ARKK,2022-01-21,89.96,Put,3.30,3.45,3.38,0.4684,-0.13,0.01,-0.02,0.20
2021-07-08,ARKK,2022-01-21,90.96,Put,3.50,3.65,3.58,0.4671,-0.14,0.01,-0.02,0.20
2021-07-08,ARKK,2022-01-21,91.96,Put,3.65,3.90,3.78,0.4655,-0.15,0.01,-0.02,0.21
2021-07-08,ARKK,2022-01-21,92.96,Put,3.85,4.00,3.93,0.4644,-0.15,0.01,-0.02,0.21
2021-07-08,ARKK,2022-01-21,93.96,Put,4.05,4.20,4.13,0.4588,-0.16,0.01,-0.02,0.22
2021-07-08,ARKK,2022-01-21,94.96,Put,4.25,4.45,4.35,0.4573,-0.17,0.01,-0.02,0.23
2021-07-08,ARKK,2022-01-21,95.96,Put,4.50,4.65,4.58,0.4555,-0.17,0.01,-0.02,0.23
2021-07-08,ARKK,2022-01-21,96.96,Put,4.70,4.85,4.78,0.4523,-0.18,0.01,-0.02,0.24
2021-07-08,ARKK,2022-01-21,97.96,Put,4.90,5.10,5.00,0.4498,-0.19,0.01,-0.02,0.24
2021-07-08,ARKK,2022-01-21,98.96,Put,5.15,5.35,5.25,0.4481,-0.20,0.01,-0.02,0.25
2021-07-08,ARKK,2022-01-21,100,Put,5.40,5.60,5.50,0.4455,-0.21,0.01,-0.03,0.26
2021-07-08,ARKK,2022-01-21,102.96,Put,6.20,6.40,6.30,0.4398,-0.23,0.01,-0.03,0.27
2021-07-08,ARKK,2022-01-21,105,Put,6.80,7.00,6.90,0.4360,-0.25,0.01,-0.03,0.28
2021-07-08,ARKK,2022-01-21,107.96,Put,7.75,7.95,7.85,0.4310,-0.27,0.01,-0.03,0.30
2021-07-08,ARKK,2022-01-21,110,Put,8.50,8.70,8.60,0.4290,-0.29,0.01,-0.03,0.31
2021-07-08,ARKK,2022-01-21,112.96,Put,9.60,9.85,9.73,0.4250,-0.32,0.01,-0.03,0.32
2021-07-08,ARKK,2022-01-21,115,Put,10.40,10.65,10.53,0.4214,-0.34,0.01,-0.03,0.33
2021-07-08,ARKK,2022-01-21,117.96,Put,11.75,12.10,11.93,0.4211,-0.38,0.01,-0.03,0.34
2021-07-08,ARKK,2022-01-21,120,Put,12.70,12.95,12.83,0.4175,-0.40,0.01,-0.03,0.35
