date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-09-30,ARKK,2022-01-21,47.96,Put,0.36,0.57,0.465,0.8320,-0.02,0.00,-0.01,0.03
2021-09-30,ARKK,2022-01-21,52.96,Put,0.45,0.69,0.57,0.7723,-0.03,0.00,-0.01,0.04
2021-09-30,ARKK,2022-01-21,55,Put,0.50,0.64,0.57,0.7372,-0.03,0.00,-0.01,0.04
2021-09-30,ARKK,2022-01-21,57.96,Put,0.63,0.73,0.68,0.7137,-0.03,0.00,-0.01,0.05
2021-09-30,ARKK,2022-01-21,60,Put,0.74,0.80,0.77,0.6987,-0.04,0.00,-0.02,0.05
2021-09-30,ARKK,2022-01-21,62.96,Put,0.82,1.03,0.925,0.6789,-0.05,0.00,-0.02,0.06
2021-09-30,ARKK,2022-01-21,65,Put,0.94,1.02,0.98,0.6554,-0.05,0.00,-0.02,0.06
2021-09-30,ARKK,2022-01-21,67.96,Put,1.08,1.21,1.145,0.6333,-0.06,0.00,-0.02,0.07
2021-09-30,ARKK,2022-01-21,70.96,Put,1.25,1.32,1.285,0.6052,-0.07,0.00,-0.02,0.08
2021-09-30,ARKK,2022-01-21,71.96,Put,1.31,1.40,1.355,0.5983,-0.07,0.00,-0.02,0.08
2021-09-30,ARKK,2022-01-21,72.96,Put,1.38,1.48,1.43,0.5918,-0.08,0.00,-0.02,0.09
2021-09-30,ARKK,2022-01-21,73.96,Put,1.44,1.56,1.50,0.5843,-0.08,0.00,-0.02,0.09
2021-09-30,ARKK,2022-01-21,74.96,Put,1.52,1.65,1.585,0.5781,-0.08,0.00,-0.02,0.10
2021-09-30,ARKK,2022-01-21,75.96,Put,1.60,1.70,1.65,0.5695,-0.09,0.00,-0.02,0.10
2021-09-30,ARKK,2022-01-21,76.96,Put,1.68,1.77,1.725,0.5618,-0.09,0.00,-0.03,0.10
2021-09-30,ARKK,2022-01-21,77.96,Put,1.76,1.86,1.81,0.5547,-0.10,0.01,-0.03,0.11
2021-09-30,ARKK,2022-01-21,78.96,Put,1.86,1.97,1.915,0.5491,-0.10,0.01,-0.03,0.11
2021-09-30,ARKK,2022-01-21,79.96,Put,1.95,2.06,2.005,0.5418,-0.11,0.01,-0.03,0.11
2021-09-30,ARKK,2022-01-21,80.96,Put,2.05,2.15,2.10,0.5347,-0.11,0.01,-0.03,0.12
2021-09-30,ARKK,2022-01-21,81.96,Put,2.15,2.26,2.205,0.5280,-0.12,0.01,-0.03,0.12
2021-09-30,ARKK,2022-01-21,82.96,Put,2.25,2.38,2.315,0.5214,-0.13,0.01,-0.03,0.13
2021-09-30,ARKK,2022-01-21,83.96,Put,2.38,2.51,2.445,0.5160,-0.13,0.01,-0.03,0.13
2021-09-30,ARKK,2022-01-21,84.96,Put,2.49,2.61,2.55,0.5083,-0.14,0.01,-0.03,0.14
2021-09-30,ARKK,2022-01-21,85.96,Put,2.63,2.75,2.69,0.5029,-0.15,0.01,-0.03,0.14
2021-09-30,ARKK,2022-01-21,86.96,Put,2.77,2.88,2.825,0.4966,-0.15,0.01,-0.03,0.15
2021-09-30,ARKK,2022-01-21,87.96,Put,2.91,3.05,2.98,0.4913,-0.16,0.01,-0.03,0.15
2021-09-30,ARKK,2022-01-21,88.96,Put,3.05,3.20,3.125,0.4850,-0.17,0.01,-0.03,0.16
2021-09-30,ARKK,2022-01-21,89.96,Put,3.20,3.40,3.30,0.4801,-0.18,0.01,-0.03,0.16
2021-09-30,ARKK,2022-01-21,90.96,Put,3.40,3.55,3.475,0.4747,-0.19,0.01,-0.03,0.17
2021-09-30,ARKK,2022-01-21,91.96,Put,3.60,3.75,3.675,0.4704,-0.20,0.01,-0.04,0.17
2021-09-30,ARKK,2022-01-21,92.96,Put,3.80,3.95,3.875,0.4655,-0.21,0.01,-0.04,0.18
2021-09-30,ARKK,2022-01-21,93.96,Put,3.95,4.15,4.05,0.4588,-0.22,0.01,-0.04,0.18
2021-09-30,ARKK,2022-01-21,94.96,Put,4.20,4.35,4.275,0.4543,-0.23,0.01,-0.04,0.19
2021-09-30,ARKK,2022-01-21,95.96,Put,4.40,4.60,4.50,0.4494,-0.24,0.01,-0.04,0.19
2021-09-30,ARKK,2022-01-21,96.96,Put,4.70,4.85,4.775,0.4465,-0.25,0.01,-0.04,0.20
2021-09-30,ARKK,2022-01-21,97.96,Put,4.95,5.10,5.025,0.4418,-0.26,0.01,-0.04,0.20
2021-09-30,ARKK,2022-01-21,98.96,Put,5.20,5.40,5.30,0.4377,-0.28,0.01,-0.04,0.21
2021-09-30,ARKK,2022-01-21,100,Put,5.50,5.70,5.60,0.4336,-0.29,0.01,-0.04,0.21
2021-09-30,ARKK,2022-01-21,102.96,Put,6.40,6.60,6.50,0.4208,-0.33,0.01,-0.04,0.22
2021-09-30,ARKK,2022-01-21,105,Put,6.95,7.35,7.15,0.4104,-0.36,0.01,-0.04,0.23
2021-09-30,ARKK,2022-01-21,107.96,Put,8.25,8.50,8.375,0.4030,-0.41,0.02,-0.04,0.24
2021-09-30,ARKK,2022-01-21,110,Put,9.25,9.45,9.35,0.4002,-0.44,0.02,-0.04,0.24
2021-09-30,ARKK,2022-01-21,112.96,Put,10.60,10.90,10.75,0.3908,-0.49,0.02,-0.04,0.24
2021-09-30,ARKK,2022-01-21,115,Put,11.70,12.00,11.85,0.3865,-0.52,0.02,-0.04,0.24
2021-09-30,ARKK,2022-01-21,117.96,Put,13.40,13.80,13.60,0.3820,-0.57,0.02,-0.04,0.24
2021-09-30,ARKK,2022-01-21,120,Put,14.75,15.05,14.90,0.3796,-0.60,0.02,-0.04,0.23
2021-09-30,ARKK,2022-01-21,122.96,Put,16.80,17.10,16.95,0.3787,-0.65,0.02,-0.04,0.23
2021-09-30,ARKK,2022-01-21,125,Put,18.25,18.55,18.40,0.3768,-0.67,0.02,-0.03,0.22
2021-09-30,ARKK,2022-01-21,127.96,Put,20.45,20.85,20.65,0.3766,-0.71,0.01,-0.03,0.21
2021-09-30,ARKK,2022-01-21,130,Put,22.15,22.50,22.325,0.3800,-0.73,0.01,-0.03,0.20
2021-09-30,ARKK,2022-01-21,132.96,Put,24.65,25.25,24.95,0.3923,-0.76,0.01,-0.03,0.19
